profile_pic,username_digit_ratio,description_length,private,posts_count,followers_count,follows_count,fake,source_dataset,log_followers,log_follows,log_posts,followers_per_post,follows_to_followers,engagement_ratio,social_reach,has_no_posts,has_many_follows,has_many_followers,follow_activity_score
1,0.0,120,0,95,1456,555,0,ifsg,7.284134806195205,6.320768294250582,4.564348191467836,15.166666666666666,0.3809196980096088,0.04721669980119284,0.7236580516898609,0,0,1,0
1,0.0,76,1,26,257,254,0,instafake,5.552959584921617,5.541263545158426,3.295836866004329,9.518518518518519,0.9844961240310077,0.05078125,0.501953125,0,0,0,0
1,0.0909090909090909,0,0,2,643,2240,1,instafake,6.467698726104354,7.714677473800927,1.0986122886681098,214.33333333333334,3.4782608695652173,0.0006934812760055479,0.22295423023578365,0,1,0,2
1,0.0,10,0,40,354,363,0,instafake,5.872117789475416,5.8971538676367405,3.713572066704308,8.634146341463415,1.0225352112676056,0.055710306406685235,0.49303621169916434,0,0,0,1
0,0.25,0,0,0,49,95,1,ifsg,3.912023005428146,4.564348191467836,0.0,49.0,1.9,0.0,0.33793103448275863,1,0,0,2
1,0.0,33,1,31,510,669,0,instafake,6.236369590203704,6.507277712385012,3.4657359027997265,15.9375,1.3091976516634052,0.026271186440677965,0.4322033898305085,0,0,0,1
1,0.0,0,1,74,245,423,0,instafake,5.5053315359323625,6.049733455231958,4.31748811353631,3.2666666666666666,1.7195121951219512,0.11061285500747384,0.3662182361733931,0,0,0,1
1,0.0,52,1,12,174,26,0,instafake,5.1647859739235145,3.295836866004329,2.5649493574615367,13.384615384615385,0.14857142857142858,0.05970149253731343,0.8656716417910447,0,0,0,0
1,0.0,46,1,138,319,319,0,instafake,5.768320995793772,5.768320995793772,4.9344739331306915,2.2949640287769784,0.996875,0.215962441314554,0.49921752738654146,0,0,0,0
1,0.22,39,0,26,5863,157,0,ifsg,8.676587243566487,5.062595033026967,3.295836866004329,217.14814814814815,0.026773533424283767,0.004318219564856336,0.9737585118751038,0,0,1,0
1,0.1428571428571428,0,1,4,95,90,0,instafake,4.564348191467836,4.51085950651685,1.6094379124341003,19.0,0.9375,0.021505376344086023,0.510752688172043,0,0,0,0
1,0.0,138,1,980,687,1517,0,ifsg,6.5337888379333435,7.325148957955575,6.8885724595653635,0.7003058103975535,2.2049418604651163,0.4444444444444444,0.3115646258503401,0,1,0,2
0,0.42,0,0,0,39,40,1,ifsg,3.6888794541139363,3.713572066704308,0.0,39.0,1.0,0.0,0.4875,1,0,0,1
1,0.0,8,1,204,403,449,0,instafake,6.0014148779611505,6.1092475827643655,5.3230099791384085,1.9658536585365853,1.1113861386138615,0.2391559202813599,0.47245017584994137,0,0,0,1
1,0.0,32,1,59,472,431,0,instafake,6.159095388491933,6.068425588244111,4.0943445622221,7.866666666666666,0.9112050739957717,0.06526548672566372,0.5221238938053098,0,0,0,0
1,0.0,5,1,10,196,209,0,ifsg,5.2832037287379885,5.3471075307174685,2.3978952727983707,17.818181818181817,1.0609137055837563,0.024630541871921183,0.4827586206896552,0,0,0,1
1,0.0,25,1,115,461,440,0,instafake,6.135564891081739,6.089044875446846,4.7535901911063645,3.9741379310344827,0.9523809523809523,0.12749445676274945,0.5110864745011087,0,0,0,0
1,0.0,6,0,13,300,372,0,ifsg,5.707110264748875,5.921578419643816,2.6390573296152584,21.428571428571427,1.2358803986710964,0.019316493313521546,0.4457652303120357,0,0,0,1
1,0.0,4,1,1,53,620,1,instafake,3.9889840465642745,6.431331081933479,0.6931471805599453,26.5,11.481481481481481,0.001483679525222552,0.07863501483679525,0,0,0,1
0,0.0,0,1,2,6,866,1,instafake,1.9459101490553132,6.7650389767805414,1.0986122886681098,2.0,123.71428571428571,0.002290950744558992,0.006872852233676976,0,0,0,1
1,0.0,19,1,17,249,234,0,instafake,5.521460917862246,5.459585514144159,2.8903717578961645,13.833333333333334,0.936,0.03512396694214876,0.5144628099173554,0,0,0,0
1,0.0,50,1,111,177,170,0,ifsg,5.181783550292085,5.14166355650266,4.718498871295094,1.5803571428571428,0.9550561797752809,0.31896551724137934,0.5086206896551724,0,0,0,0
1,0.0,24,0,112,1342,712,0,instafake,7.202661196523238,6.569481420414296,4.727387818712341,11.876106194690266,0.530156366344006,0.054501216545012166,0.6530413625304137,0,0,1,0
1,0.08,26,0,112,206,32,0,ifsg,5.332718793265369,3.4965075614664802,4.727387818712341,1.823008849557522,0.15458937198067632,0.4686192468619247,0.8619246861924686,0,0,0,0
0,0.22,0,0,0,90,333,1,ifsg,4.51085950651685,5.811140992976701,0.0,90.0,3.659340659340659,0.0,0.21226415094339623,1,0,0,2
1,0.0,147,0,1879,4021842,5514,0,ifsg,15.207250813247018,8.615226931687603,7.539027055823995,2139.277659574468,0.0013710132394526588,0.0004665590857726295,0.9986306155625141,0,1,1,1
1,0.0,14,1,8,346,390,0,instafake,5.849324779946859,5.968707559985366,2.1972245773362196,38.44444444444444,1.1239193083573487,0.010854816824966078,0.4694708276797829,0,0,0,1
1,0.0,1,1,27,162,208,0,ifsg,5.093750200806762,5.342334251964811,3.332204510175204,5.785714285714286,1.2760736196319018,0.07277628032345014,0.4366576819407008,0,0,0,1
0,0.2222222222222222,0,1,0,441,2772,1,instafake,6.091309882077698,7.927685045615778,0.0,441.0,6.271493212669683,0.0,0.1372121966397013,1,1,0,3
0,0.0,0,0,1,44,3787,0,instafake,3.8066624897703196,8.239593454305968,0.6931471805599453,22.0,84.15555555555555,0.00026096033402922753,0.011482254697286013,0,1,0,2
0,0.44,0,0,0,8,6,1,ifsg,2.1972245773362196,1.9459101490553132,0.0,8.0,0.6666666666666666,0.0,0.5333333333333333,1,0,0,1
1,0.0,0,0,1,14,2429,1,instafake,2.70805020110221,7.795646536334594,0.6931471805599453,7.0,161.93333333333334,0.0004091653027823241,0.0057283142389525366,0,1,0,2
1,0.5,76,1,6,225,356,0,ifsg,5.420534999272286,5.877735781779639,1.9459101490553132,32.142857142857146,1.575221238938053,0.010309278350515464,0.3865979381443299,0,0,0,1
1,0.0,19,1,30,338,334,0,instafake,5.82600010738045,5.814130531825066,3.4339872044851463,10.903225806451612,0.9852507374631269,0.04457652303120357,0.5022288261515602,0,0,0,0
1,0.0,0,0,11,208,571,0,instafake,5.342334251964811,6.349138991379798,2.4849066497880004,17.333333333333332,2.7320574162679425,0.014102564102564103,0.26666666666666666,0,0,0,1
1,0.1764705882352941,0,1,2,101,109,0,instafake,4.624972813284271,4.700480365792417,1.0986122886681098,33.666666666666664,1.0686274509803921,0.009478672985781991,0.4786729857819905,0,0,0,1
1,0.0,123,0,107,971,2047,0,ifsg,6.879355804460439,7.6246189861593985,4.68213122712422,8.99074074074074,2.1059670781893005,0.03544219940377608,0.3216296787015568,0,1,1,2
1,0.0,0,0,228,360,2288,0,instafake,5.8888779583328805,7.735870319952567,5.43372200355424,1.5720524017467248,6.337950138504155,0.08607021517553794,0.13590033975084936,0,1,0,2
0,0.0,0,1,0,5,82,1,ifsg,1.791759469228055,4.418840607796598,0.0,5.0,13.666666666666666,0.0,0.056818181818181816,1,0,0,2
1,0.0,0,1,3,260,410,0,instafake,5.564520407322694,6.018593214496234,1.3862943611198906,65.0,1.5708812260536398,0.004470938897168405,0.38748137108792846,0,0,0,1
1,0.0,0,1,24,251,257,0,instafake,5.529429087511423,5.552959584921617,3.2188758248682006,10.04,1.0198412698412698,0.047151277013752456,0.4931237721021611,0,0,0,1
0,0.22,43,1,1,0,11,1,ifsg,0.0,2.4849066497880004,0.6931471805599453,0.0,11.0,0.08333333333333333,0.0,0,0,0,1
1,0.0,0,0,4,48,179,1,instafake,3.8918202981106265,5.19295685089021,1.6094379124341003,9.6,3.6530612244897958,0.017543859649122806,0.21052631578947367,0,0,0,1
1,0.89,0,1,124,15,305,1,ifsg,2.772588722239781,5.723585101952381,4.8283137373023015,0.12,19.0625,0.3862928348909657,0.04672897196261682,0,0,0,1
1,0.0,22,0,79,772,669,0,instafake,6.650279048587422,6.507277712385012,4.382026634673881,9.65,0.8654592496765847,0.054785020804438284,0.5353675450762829,0,0,0,0
1,0.1,40,1,10,216,268,0,instafake,5.37989735354046,5.594711379601839,2.3978952727983707,19.636363636363637,1.2350230414746544,0.020618556701030927,0.44536082474226807,0,0,0,1
1,0.0,0,1,95,113,242,0,instafake,4.736198448394496,5.493061443340548,4.564348191467836,1.1770833333333333,2.1228070175438596,0.26685393258426965,0.31741573033707865,0,0,0,1
1,0.0,0,0,6,152,966,0,instafake,5.030437921392435,6.874198495453294,1.9459101490553132,21.714285714285715,6.313725490196078,0.005361930294906166,0.1358355674709562,0,0,0,1
1,0.0,144,1,102,381,1319,0,instafake,5.945420608606575,7.1853870155804165,4.634728988229636,3.6990291262135924,3.4528795811518322,0.059964726631393295,0.2239858906525573,0,0,0,1
1,0.0,19,1,0,273,297,0,instafake,5.6131281063880705,5.697093486505405,0.0,273.0,1.083941605839416,0.0,0.47810858143607704,1,0,0,2
0,0.0,0,1,0,22,28,0,instafake,3.1354942159291497,3.367295829986474,0.0,22.0,1.2173913043478262,0.0,0.43137254901960786,1,0,0,2
0,0.0,0,0,0,37,207,1,instafake,3.6375861597263857,5.337538079701318,0.0,37.0,5.447368421052632,0.0,0.1510204081632653,1,0,0,2
1,0.0,46,1,45,293,438,0,instafake,5.683579767338681,6.0844994130751715,3.828641396489095,6.369565217391305,1.489795918367347,0.06147540983606557,0.40027322404371585,0,0,0,1
1,0.2307692307692307,0,0,1,12,1710,1,instafake,2.5649493574615367,7.444833273892193,0.6931471805599453,6.0,131.53846153846155,0.0005803830528148578,0.006964596633778294,0,1,0,2
1,0.0,25,1,30,441,368,0,instafake,6.091309882077698,5.910796644040527,3.4339872044851463,14.225806451612904,0.832579185520362,0.037037037037037035,0.5444444444444444,0,0,0,0
1,0.0,32,1,31,462,483,0,instafake,6.137727054086234,6.182084906716632,3.4657359027997265,14.4375,1.043196544276458,0.03276955602536998,0.4883720930232558,0,0,0,1
0,0.12,0,1,2,40,179,1,ifsg,3.713572066704308,5.19295685089021,1.0986122886681098,13.333333333333334,4.365853658536586,0.00909090909090909,0.18181818181818182,0,0,0,1
1,0.1428571428571428,26,1,4,16,57,0,instafake,2.833213344056216,4.060443010546419,1.6094379124341003,3.2,3.3529411764705883,0.05405405405405406,0.21621621621621623,0,0,0,1
0,0.2631578947368421,0,0,0,38,1678,1,instafake,3.6635616461296463,7.425953657077541,0.0,38.0,43.02564102564103,0.0,0.0221316249271986,1,1,0,3
1,0.0,0,1,16,334,234,0,instafake,5.814130531825066,5.459585514144159,2.833213344056216,19.647058823529413,0.6985074626865672,0.028119507908611598,0.5869947275922671,0,0,0,0
0,0.44,0,0,0,46,4,1,ifsg,3.8501476017100584,1.6094379124341003,0.0,46.0,0.0851063829787234,0.0,0.9019607843137255,1,0,0,1
1,0.0,0,1,50,513,442,0,instafake,6.2422232654551655,6.093569770045136,3.9318256327243257,10.058823529411764,0.8599221789883269,0.05230125523012552,0.5366108786610879,0,0,0,0
1,0.0,0,0,60,445,449,0,instafake,6.100318952020064,6.1092475827643655,4.110873864173311,7.295081967213115,1.006726457399103,0.0670391061452514,0.4972067039106145,0,0,0,1
1,0.0,39,1,3,13,38,1,ifsg,2.6390573296152584,3.6635616461296463,1.3862943611198906,3.25,2.7142857142857144,0.057692307692307696,0.25,0,0,0,1
1,0.1538461538461538,127,1,107,1669,996,0,instafake,7.4205789054108005,6.904750769961838,4.68213122712422,15.453703703703704,0.5964071856287425,0.04013503375843961,0.6260315078769693,0,0,1,0
1,0.0,72,0,373,732075,363,0,ifsg,13.503639612690604,5.8971538676367405,5.924255797414532,1957.4197860962568,0.0004958501576339068,0.0005092574262156985,0.9995030302864812,0,0,1,0
1,0.0,0,0,28,206,333,0,ifsg,5.332718793265369,5.811140992976701,3.367295829986474,7.103448275862069,1.608695652173913,0.05185185185185185,0.3814814814814815,0,0,0,1
1,0.0,23,1,44,310,357,0,instafake,5.739792912179234,5.8805329864007,3.8066624897703196,6.888888888888889,1.1479099678456592,0.0658682634730539,0.46407185628742514,0,0,0,1
0,0.36,0,1,0,0,29,1,ifsg,0.0,3.4011973816621555,0.0,0.0,29.0,0.0,0.0,1,0,0,2
1,0.2222222222222222,0,0,1,494,3853,1,instafake,6.20455776256869,8.256866848974312,0.6931471805599453,247.0,7.783838383838384,0.00022999080036798528,0.11361545538178473,0,1,0,2
1,0.0,0,0,2,35,136,1,ifsg,3.58351893845611,4.919980925828125,1.0986122886681098,11.666666666666666,3.7777777777777777,0.011627906976744186,0.20348837209302326,0,0,0,1
1,0.0,6,1,12,256,307,0,instafake,5.54907608489522,5.730099782973574,2.5649493574615367,19.692307692307693,1.1945525291828794,0.02127659574468085,0.45390070921985815,0,0,0,1
1,0.0,3,1,56,373,360,0,ifsg,5.924255797414532,5.8888779583328805,4.04305126783455,6.543859649122807,0.9625668449197861,0.07629427792915532,0.5081743869209809,0,0,0,0
1,0.0,4,1,5,383,419,0,instafake,5.950642552587727,6.040254711277414,1.791759469228055,63.833333333333336,1.0911458333333333,0.0062266500622665,0.47696139476961397,0,0,0,1
1,0.0,34,0,6,88,146,0,instafake,4.48863636973214,4.990432586778736,1.9459101490553132,12.571428571428571,1.6404494382022472,0.02553191489361702,0.37446808510638296,0,0,0,1
1,0.0,33,1,62,2055,993,0,ifsg,7.628517626575055,6.901737206656574,4.143134726391533,32.61904761904762,0.48297665369649806,0.020334535913414234,0.6739914726139717,0,0,1,0
1,0.0,34,1,157,1267,899,0,ifsg,7.145196134997171,6.802394763324311,5.062595033026967,8.018987341772151,0.7089905362776026,0.07245039224734656,0.5846792801107522,0,0,1,0
0,0.25,0,1,0,25,136,1,instafake,3.258096538021482,4.919980925828125,0.0,25.0,5.230769230769231,0.0,0.15432098765432098,1,0,0,2
1,0.0,138,0,6,0,25,1,instafake,0.0,3.258096538021482,1.9459101490553132,0.0,25.0,0.23076923076923078,0.0,0,0,0,1
1,0.44,0,0,1,53,137,1,ifsg,3.9889840465642745,4.927253685157205,0.6931471805599453,26.5,2.537037037037037,0.005235602094240838,0.2774869109947644,0,0,0,1
0,0.36,0,0,0,21,44,1,ifsg,3.091042453358316,3.8066624897703196,0.0,21.0,2.0,0.0,0.3181818181818182,1,0,0,2
0,0.2222222222222222,0,1,0,22,2666,1,instafake,3.1354942159291497,7.888709524182015,0.0,22.0,115.91304347826087,0.0,0.008181480104127928,1,1,0,3
0,0.47,0,0,1,16,23,1,ifsg,2.833213344056216,3.1780538303479458,0.6931471805599453,8.0,1.3529411764705883,0.025,0.4,0,0,0,1
1,0.0,0,1,9,197,320,0,instafake,5.288267030694535,5.771441123130016,2.302585092994046,19.7,1.6161616161616161,0.017374517374517374,0.3803088803088803,0,0,0,1
1,0.0,10,1,16,206,201,0,instafake,5.332718793265369,5.308267697401205,2.833213344056216,12.117647058823529,0.9710144927536232,0.0392156862745098,0.5049019607843137,0,0,0,0
1,0.0,41,0,17,338,330,0,instafake,5.82600010738045,5.802118375377063,2.8903717578961645,18.77777777777778,0.9734513274336283,0.025411061285500747,0.5052316890881914,0,0,0,0
0,0.29,0,0,19,77,8,1,ifsg,4.356708826689592,2.1972245773362196,2.995732273553991,3.85,0.10256410256410256,0.22093023255813954,0.8953488372093024,0,0,0,0
1,0.0,15,1,15,348,338,0,instafake,5.855071922202427,5.82600010738045,2.772588722239781,21.75,0.9684813753581661,0.021834061135371178,0.5065502183406113,0,0,0,0
1,0.43,0,0,111,834,4118,1,ifsg,6.727431724850855,8.323365694436081,4.718498871295094,7.446428571428571,4.931736526946108,0.022410660205935795,0.16838279830405814,0,1,0,2
1,0.07,37,1,32,178,81,0,ifsg,5.187385805840755,4.406719247264253,3.4965075614664802,5.393939393939394,0.45251396648044695,0.12307692307692308,0.6846153846153846,0,0,0,0
1,0.0,54,1,61,115,160,0,instafake,4.7535901911063645,5.081404364984463,4.127134385045092,1.8548387096774193,1.3793103448275863,0.2210144927536232,0.4166666666666667,0,0,0,1
1,0.2,0,0,0,147,2387,1,instafake,4.997212273764115,7.778211474512493,0.0,147.0,16.12837837837838,0.0,0.05798816568047337,1,1,0,3
1,0.0,11,1,49,684,592,0,instafake,6.529418838262226,6.385194398997726,3.912023005428146,13.68,0.8642335766423358,0.03837118245888802,0.5356303837118246,0,0,0,0
1,0.0,25,0,92,769,1115,0,instafake,6.646390514847729,7.017506142941256,4.532599493153256,8.268817204301076,1.448051948051948,0.04880636604774536,0.4079575596816976,0,0,0,1
1,0.2222222222222222,22,1,25,297,480,0,instafake,5.697093486505405,6.175867270105761,3.258096538021482,11.423076923076923,1.610738255033557,0.032133676092544985,0.38174807197943444,0,0,0,1
0,0.3,0,0,0,0,3,1,instafake,0.0,1.3862943611198906,0.0,0.0,3.0,0.0,0.0,1,0,0,2
1,0.27,0,0,2,150,487,1,ifsg,5.017279836814924,6.1903154058531475,1.0986122886681098,50.0,3.225165562913907,0.003134796238244514,0.23510971786833856,0,0,0,1
1,0.0,122,1,15,186,174,0,ifsg,5.231108616854587,5.1647859739235145,2.772588722239781,11.625,0.93048128342246,0.04155124653739612,0.5152354570637119,0,0,0,0
1,0.0,0,0,0,196,224,0,instafake,5.2832037287379885,5.41610040220442,0.0,196.0,1.1370558375634519,0.0,0.4655581947743468,1,0,0,2
1,0.0,0,1,2,260,161,0,instafake,5.564520407322694,5.087596335232384,1.0986122886681098,86.66666666666667,0.6168582375478927,0.004739336492890996,0.6161137440758294,0,0,0,0
0,0.57,0,1,5,124,249,1,ifsg,4.8283137373023015,5.521460917862246,1.791759469228055,20.666666666666668,1.992,0.013368983957219251,0.3315508021390374,0,0,0,1
1,0.0,60,1,14,369,430,0,instafake,5.91350300563827,6.066108090103747,2.70805020110221,24.6,1.162162162162162,0.0175,0.46125,0,0,0,1
1,0.0,7,1,588,603,1233,0,instafake,6.403574197934815,7.1180162044653335,6.3784261836515865,1.0237691001697793,2.0413907284768213,0.3200870985302123,0.3282525857376157,0,0,0,1
1,0.0,20,0,78,673,568,0,ifsg,6.513230110912307,6.343880434126331,4.3694478524670215,8.518987341772151,0.8427299703264095,0.06280193236714976,0.5418679549114331,0,0,0,0
1,0.2,0,1,5,266,324,0,ifsg,5.58724865840025,5.783825182329737,1.791759469228055,44.333333333333336,1.2134831460674158,0.008460236886632826,0.4500846023688663,0,0,0,1
0,0.0,0,1,1,107,42,1,ifsg,4.68213122712422,3.7612001156935624,0.6931471805599453,53.5,0.3888888888888889,0.006666666666666667,0.7133333333333334,0,0,0,0
1,0.12,0,1,1,10,104,1,ifsg,2.3978952727983707,4.653960350157523,0.6931471805599453,5.0,9.454545454545455,0.008695652173913044,0.08695652173913043,0,0,0,1
1,0.0,0,0,393,204,126,0,instafake,5.3230099791384085,4.844187086458591,5.976350909297934,0.5177664974619289,0.6146341463414634,1.1873111782477341,0.6163141993957704,0,0,0,0
1,0.0,81,1,25,341,274,0,ifsg,5.834810737062605,5.616771097666572,3.258096538021482,13.115384615384615,0.8011695906432749,0.040584415584415584,0.5535714285714286,0,0,0,0
1,0.0,0,1,25,310,349,0,instafake,5.739792912179234,5.857933154483459,3.258096538021482,11.923076923076923,1.1221864951768488,0.03787878787878788,0.4696969696969697,0,0,0,1
1,0.0,0,0,1,272,918,0,instafake,5.60947179518496,6.823286122355687,0.6931471805599453,136.0,3.3626373626373627,0.0008396305625524769,0.22837951301427373,0,0,0,1
1,0.0,135,1,187,576,680,0,instafake,6.3578422665081,6.523562306149512,5.236441962829949,3.0638297872340425,1.1785095320623917,0.14876690533015116,0.45823389021479716,0,0,0,1
1,0.0,22,1,22,545,494,0,instafake,6.302618975744905,6.20455776256869,3.1354942159291497,23.695652173913043,0.9047619047619048,0.021153846153846155,0.5240384615384616,0,0,0,0
1,0.2,28,0,0,15,64,1,ifsg,2.772588722239781,4.174387269895637,0.0,15.0,4.0,0.0,0.1875,1,0,0,2
1,0.0,59,1,10,289,224,0,instafake,5.66988092298052,5.41610040220442,2.3978952727983707,26.272727272727273,0.7724137931034483,0.019455252918287938,0.5622568093385214,0,0,0,0
0,0.24,0,0,0,35,38,1,ifsg,3.58351893845611,3.6635616461296463,0.0,35.0,1.0555555555555556,0.0,0.47297297297297297,1,0,0,2
1,0.0,0,1,5,158,209,0,instafake,5.0689042022202315,5.3471075307174685,1.791759469228055,26.333333333333332,1.3144654088050314,0.01358695652173913,0.42934782608695654,0,0,0,1
1,0.0,26,1,596,924,832,0,instafake,6.829793737512425,6.725033642166843,6.391917113392602,1.5477386934673367,0.8994594594594595,0.3392145702902675,0.5258964143426295,0,0,0,0
1,0.29,9,1,7,221,244,1,ifsg,5.402677381872279,5.501258210544727,2.0794415416798357,27.625,1.0990990990990992,0.015021459227467811,0.4742489270386266,0,0,0,1
1,0.0,0,1,104,374,445,0,instafake,5.926926025970411,6.100318952020064,4.653960350157523,3.5619047619047617,1.1866666666666668,0.12682926829268293,0.4560975609756098,0,0,0,1
1,0.0,103,1,132,1500,1446,0,instafake,7.313886831633462,7.277247726631484,4.890349128221754,11.278195488721805,0.9633577614923384,0.04479131319986427,0.508992195453003,0,1,1,1
1,0.0,146,1,155,326,654,0,instafake,5.7899601708972535,6.484635235635252,5.049856007249537,2.08974358974359,2.0,0.1580020387359837,0.33231396534148827,0,0,0,1
1,0.0,19,1,108,550,502,0,instafake,6.311734809152915,6.220590170099739,4.6913478822291435,5.045871559633028,0.911070780399274,0.10256410256410256,0.5223171889838556,0,0,0,0
1,0.0,0,1,1,284,505,0,ifsg,5.652489180268651,6.226536669287466,0.6931471805599453,142.0,1.7719298245614035,0.0012658227848101266,0.3594936708860759,0,0,0,1
