text,category,label,source
"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.",political_propaganda,0,LIAR_train
John McCain stood up to the president and sounded the alarm on global warming ... five years ago.,political_propaganda,0,LIAR_valid
Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required.,political_propaganda,0,LIAR_train
"Says Milwaukee blacks have 55 percent male unemployment, 60 percent truancy, a 50 percent graduation rate, the worst reading scores and lead in infant mortality.",political_propaganda,0,LIAR_train
“If you have had a flu shot in the last 3-5 years you will probably test positive” for COVID-19.. see more of tammy jackson on facebook,health_misinformation,1,CoAID_News
"Says she introduced a ban on ""dirty dancing.""",political_propaganda,0,LIAR_train
"COVID-19: Social distancing, drug trials offer hope. the number of covid-19 cases around the world has just passed 1 million and it may seem as though this pandemic will never go away. it is important to remember that in their labs scientists are making quiet progress every day helping untangle the causes of this crisis and inching closer to stopping it. researchers are working at breakneck speed to come up with ways of treating and preventing covid-19. all data and statistics are based on publicly available data at the time of publication. s",health_misinformation,0,CoAID_News
"Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it.",political_propaganda,1,LIAR_train
Sry da..jst nw only i came to home..,financial_scam,0,SMSSpam
Bill Richardson is the only major Democratic candidate with a plan to withdraw all American troops from Iraq. All of the other major Democratic candidates support leaving American troops in Iraq indefinitely.,political_propaganda,0,LIAR_train
OSHA Guidance on Preparing the Workplace for COVID-19 (2020). what your doctor is reading on medscape.com april 08 2020 -- occupational safety and health administration osha has issued guidance on preparing workplaces for covid-19. it focuses on the need for employers to implement engineering administrative and work practice controls and personal protective equipment ppe as well as considerations for doing so.[1 to reduce the impact of covid-19 outbreak conditions on businesses workers customers and the public it is important for all employ,health_misinformation,0,CoAID_News
Shall i come to get pickle,financial_scam,0,SMSSpam
Also remember the beads don't come off. Ever.,financial_scam,0,SMSSpam
The health care law reduces the number of uninsured in America by 3 percent for how much money? $2 trillion.,political_propaganda,1,LIAR_train
"Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings",political_propaganda,0,LIAR_train
California has the same water infrastructure from when we were 16 million people.,political_propaganda,0,LIAR_train
Yes. Last practice,financial_scam,0,SMSSpam
"The federal government is going after school districts, trying to force them to let boys shower with little girls.",political_propaganda,1,LIAR_valid
Says Studies show the average age of entry into prostitution is 12 to 14 years old.,political_propaganda,0,LIAR_valid
say thanks2.,financial_scam,0,SMSSpam
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,financial_scam,1,SMSSpam
Human trafficking is the third-biggest criminal enterprise in the world.,political_propaganda,0,LIAR_train
I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.,political_propaganda,0,LIAR_test
Social Media Toolkit. cdc created this social media toolkit to help localize efforts in responding to the virus that causes covid-19. this toolkit provides messages and graphics to help all graphics and suggested messages are available for use on social media profiles and web pages. within this guide you will find information and suggested messages from our covid-19 response. for more images and cdc content you can visit our communication resources page. all social media content is public domain and free to use b,health_misinformation,0,CoAID_News
Nah dub but je still buff,financial_scam,0,SMSSpam
TrumpÕs claim that he imposed the first travel ban on China,health_misinformation,1,CoAID_News
Helicopters are spraying disinfectants to stop the spread of coronavirus,health_misinformation,1,CoAID_News
Can Clothes and Shoes Track COVID-19 into Your House? What to Know. transfer of the novel coronavirus via clothing is unlikely but experts agree there are a few scenarios in which immediate laundering is a good idea. getty images there have been no documented cases of transmission of the novel coronavirus via clothing and shoes at this point. if you are taking care of or frequently in close proximity to an individual with covid-19 doing laundry often is an essential part of preventive hygiene. this includes in particular high risk individuals such as h,health_misinformation,0,CoAID_News
"The financial penalties imposed on gay couples can cost us more than $300,000 compared with married heterosexual couples over a lifetime.",political_propaganda,0,LIAR_train
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",financial_scam,0,SMSSpam
Department of Veterans Affairs doctors are prohibited from recommending medical marijuana.,political_propaganda,0,LIAR_train
"Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.",political_propaganda,0,LIAR_test
Prenatal Pot Use Impacts Kid's Future Mental Health. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"President Barack Obamas veto of the Keystone XL pipeline killed 42,000 jobs.",political_propaganda,0,LIAR_test
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,financial_scam,1,SMSSpam
Coronavirus may spread faster than WHO estimate. new research reviews the basic reproduction number r0 of the new coronavirus that is the number that indicates how transmissible a virus is and finds that it is much higher than current estimates. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. since its breakout in december 2019 scientists have,health_misinformation,0,CoAID_News
